day_succ,Status,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,curr1,curr2,curr3,curr4,curr5,curr6,goal,backers,pledged,duration,updates,comments,rewards,facebook_connected,facebook_friends,facebook_shares,has_video,creator_projects_created,creator_projects_backed,videos,images,words_description,words_risks_and_challenges,faqs,prj_prom,crt_suc_perc,usr_net_pg_rnk,usr_net_nodes,usr_net_tie,usr_net_bic,1f_plg,1f_bck,1prj_prom,2f_plg,2f_bck,2prj_prom,3f_plg,3f_bck,3prj_prom
20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0297018123,-0.1027913432,-0.080716658,-0.2399087342,-0.0672558945,-0.0632170388,-0.6878182289,1,0.9233498243,-0.054335471,1,-0.2044518859,0.0026392611,-0.2572658087,-0.672638512,-0.6984536313,1.6102404987,0.6444623074,-0.135905888,1.495527517,0.0794746134,-0.1245674694,-0.1975968283,-0.0781132405,-0.1495812116,-0.1449340034,-0.2650492466,-0.1810101894,-0.1474315176,-0.2808881387,-0.1178243912,-0.1267466231,-0.2587522448
44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0244345803,-0.2148441626,-0.1395419887,1.2512517392,-0.4282350994,-0.0632170388,-1.1970258675,0,0,-0.1559822235,1,-0.2044518859,-0.219981494,-0.2572658087,-0.672638512,-0.865019331,-0.7994173375,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1777685362,0
23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0201549543,1.0493010257,0.1163067735,1.3506624375,0.2937233103,-0.0463291618,0.1608611688,1,3.5268326357,0.342047618,0,3.335402633,2.7853987007,0.8838742446,-0.672638512,-0.5215848987,0.0964810888,0.1561768582,3.0271869401,-0.5154235036,1.4734970859,3.8364153486,3.6242093597,1.7499851437,0.4895181733,0.8677158179,1.0002636872,0.3355262425,0.6954672077,3.74534208,0.2736362359,0.6470857249,1.419542921
32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0218009643,0.5537434862,0.0040606496,0.3565554552,1.1961713225,0.1375610538,0.5003329278,1,0.1339959932,0.0696814162,1,-0.2044518859,0.1139496387,-0.2572658087,0.3987886211,0.2219506472,0.1685648702,1.6210332059,-0.3515713081,2.1658445239,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.2151298665,0.1082284519,-0.2650492466,-0.1558132903,0.2138107933,-0.2808881387,-0.1069504849,0.4004798118,-0.2587522448
33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0297018123,-0.2132659539,-0.1395802284,0.1577340587,-0.6087247018,-0.0632170388,-0.5180823494,0,0,-0.1355743813,1,-0.2044518859,-0.1643263052,-0.2572658087,-0.5752360454,-0.0150191111,-1.0259663648,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.2970656851,-0.165460689,0,-0.306994685,-0.1675005349,0,-0.3135547047,-0.1650130579,0
17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0325987899,-0.1422465613,-0.1157569254,0.257144757,-0.4282350994,-0.0632170388,-0.6878182289,1,1.1089172162,-0.0111650356,1,-0.2044518859,-0.1643263052,-0.2572658087,-0.672638512,-0.6744132211,0.4260069467,-0.3321085911,-0.2077943614,-0.5154235036,0.0794746134,-0.1245674694,-0.1254872776,-0.0781132405,0.8172614477,0.0055950241,-0.2650492466,0.549699885,-0.0420691769,-0.2808881387,0.4258709242,-0.0629692318,-0.2587522448
20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0303602163,0.0771244514,-0.0837120974,-0.1404980359,0.4742129128,-0.0632170388,0.6700688074,0,0,0.3432249935,1,-0.2044518859,-0.219981494,-0.2572658087,-0.672638512,-0.3670394042,0.6731513402,-0.3321085911,-0.0640174146,-0.5154235036,0.0794746134,0.0514762114,0.0187318238,0.1046965979,-0.1168068842,0.0192794811,-0.2650492466,-0.0676241434,0.0181378749,0.2223906386,0.0561581097,0.0220672899,-0.2587522448
14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0344423211,-0.2148441626,-0.1401793162,-1.7310692076,-0.6087247018,-0.0632170388,-1.027289988,0,0,-0.153235014,1,0.1888652828,0.0026392611,-0.2572658087,-0.2830286454,-0.8358274043,-0.7788219714,0.6444623074,0,0.8252105102,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1777685362,0
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0218009643,-0.2132659539,-0.1395802284,-0.2399087342,-0.6087247018,-0.061340608,-0.3483464699,0,0,-0.153235014,0,-0.2044518859,-0.219981494,-0.2572658087,-0.672638512,-0.1489585397,-0.0167934249,-0.3321085911,-0.3515713081,-0.5154235036,0.7764858497,-0.3006111502,-0.3418159298,-0.2609230789,-0.3134528488,-0.1723029175,-0.2650492466,-0.3195931345,-0.1725177892,-0.2808881387,-0.324428611,-0.1735167101,-0.2587522448
29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0323354283,-0.2164223714,-0.140243049,-0.2399087342,-0.6087247018,-0.0632170388,-0.3483464699,0,0,-0.1559822235,0,-0.2044518859,-0.219981494,-0.2572658087,-0.4778335787,-0.4546151844,-0.9023941681,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1777685362,0
9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0336522363,-0.1643414835,-0.1241186626,-0.2399087342,0.4742129128,-0.0632170388,-0.3483464699,1,0.3334116979,-0.0072404505,1,-0.2044518859,0.3365703939,2.0250142979,-0.5752360454,0.2150819585,0.3127324331,-0.3321085911,-0.2077943614,1.3614641157,0.0794746134,-0.1245674694,-0.1975968283,0.1046965979,-0.1823555391,-0.1517762319,-0.2650492466,-0.1432148407,-0.1474315176,0.2223906386,-0.0634548597,-0.1352502753,-0.2587522448
9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0218009643,-0.0570232902,0.0761296463,-0.2399087342,-0.0672558945,-0.0538348849,-0.1786105903,1,-0.0668045427,-0.0276482927,1,-0.2044518859,-0.0530159276,-0.2572658087,-0.672638512,0.0656879805,-0.9332872173,-0.3321085911,4.177402514,-0.5154235036,2.8675195584,3.5723498274,5.1385099248,0.2875064363,-0.0676453931,-0.0423005756,2.265576621,0.0331634531,-0.0420691769,2.7387845253,0.0235363908,-0.0502137536,1.419542921
35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0323354283,-0.1406683526,-0.1143420583,0.7541982481,-0.4282350994,-0.0632170388,-0.8575541085,0,0,-0.006063075,1,-0.2044518859,-0.219981494,-0.2572658087,-0.4778335787,-0.5404737925,-0.9744779495,-0.3321085911,2.020748313,-0.5154235036,1.4734970859,2.0759785406,2.0377992439,0.4703162747,-0.2642913577,-0.1175650893,3.5308895549,-0.2817977859,-0.122345246,4.2486208573,-0.2809329858,-0.1309984492,3.9369856698
32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0283850043,-0.0270373244,-0.075159162,0.0583233605,-0.4282350994,-0.0632170388,-0.1786105903,0,0,-0.1332196303,1,0.1888652828,-0.219981494,-0.2572658087,-0.1856261788,0.2751829842,1.1777378101,-0.3321085911,-0.0640174146,-0.5154235036,0.0794746134,0.1394980518,0.0187318238,0.1046965979,-0.2315170302,-0.1175650893,-0.2650492466,-0.2314039876,-0.1123107374,-0.2808881387,-0.2374373606,-0.118242971,-0.2587522448
31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0086328842,-0.0554450815,0.1284924759,0.0583233605,-0.247745497,-0.0632170388,-0.1786105903,0,0,-0.0201915811,1,-0.2044518859,-0.1086711164,-0.2572658087,0.3987886211,0.3730617974,-0.2433424522,-0.3321085911,0.5110903723,0.8252105102,0.7764858497,0.7556509346,0.5234986788,1.7499851437,-0.247904194,-0.0833539467,1.8438056431,-0.2314039876,-0.0771899571,0.2223906386,-0.1939417353,-0.0799765362,1.419542921
29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0139001163,-0.0002077761,-0.0990971839,-0.2399087342,-0.0672558945,-0.0388234387,0.5003329278,1,-0.2343691279,-0.0496259689,1,-0.2044518859,-0.1643263052,-0.2572658087,0.3013861545,0.4743749549,0.3230301161,-0.3321085911,0,2.1658445239,0,0,0,0,-0.1823555391,0.2724419365,0,-0.1936086389,0.2138107933,0,-0.183067829,0.2304067683,0
59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0337839171,-0.2085313278,-0.1401538231,2.7424122126,-0.6087247018,-0.061340608,-1.3667617471,1,-0.5265685286,-0.155589765,1,-0.2044518859,-0.219981494,-0.2572658087,0.0091787545,-0.8358274043,-0.7376312391,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1735167101,0
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0343106403,-0.206953119,-0.1337932944,-0.2399087342,-0.4282350994,-0.0632170388,-0.8575541085,1,0.1021448737,-0.1359668398,1,-0.2044518859,-0.1643263052,-0.2572658087,-0.672638512,-0.928554701,-0.2639378183,-0.3321085911,0,2.1658445239,0,0,0,0,-0.0348710656,-0.165460689,0,0.7386766284,-0.1574660262,0,0.6107273314,-0.1607612318,0
29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0020488442,-0.2132659539,-0.1381908544,-0.2399087342,-0.247745497,-0.0632170388,0.1608611688,1,-0.4130123634,-0.1449933854,1,0.1888652828,-0.219981494,-0.2572658087,1.4702157543,0.0450819145,0.0964810888,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.1723029175,0,-0.3195931345,-0.1725177892,0,-0.324428611,-0.1735167101,0
6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0343106403,-0.1911710318,-0.1280573467,-0.1404980359,-0.247745497,-0.0632170388,-0.3483464699,1,0.049521285,-0.1175212901,1,0.1888652828,-0.1086711164,-0.2572658087,0.0091787545,0.2528597461,-0.6964405069,-0.3321085911,0,-0.5154235036,0,0,0,0,0.7680999566,-0.1312495463,0,0.5119045363,-0.1373970089,0,0.3932492052,-0.1437539275,0
39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.0218009643,-0.14382477,-0.1141381135,0.7541982481,1.3766609249,-0.0519584541,0.8398046869,0,0,-0.0908341119,1,-0.2044518859,-0.219981494,2.0250142979,-0.672638512,-0.1953221881,-0.2536401353,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.1495812116,-0.0559850326,0,-0.1810101894,-0.0721727028,0,-0.2048156416,-0.0884801883,0
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0218009643,-0.1422465613,-0.1077775848,-0.2399087342,0.1132337079,-0.0632170388,0.1608611688,1,-0.2842230541,-0.05982989,1,-0.2044518859,-0.1086711164,-0.2572658087,0.983203421,0.4297284787,0.3436254822,-0.3321085911,-0.3515713081,0.8252105102,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.2642913577,-0.1449340034,-0.2650492466,-0.2691993363,-0.1424142633,-0.2808881387,-0.2265634543,-0.118242971,-0.2587522448
19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0338168373,-0.1674979009,-0.1265660003,-0.2399087342,0.6547025152,-0.0594641772,2.1976917232,1,0.1201476804,-0.053550554,1,0.9754996204,0.1139496387,0.8838742446,0.4961910878,1.8601328891,0.3642208484,0.6444623074,-0.2077943614,-0.5154235036,0.0794746134,-0.2125893098,-0.2697063791,-0.0781132405,-0.0348710656,-0.1517762319,-0.2650492466,-0.0928210425,-0.1574660262,-0.2808881387,-0.0852026723,-0.1522575797,-0.2587522448
16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0338497575,-0.195905658,-0.1275602312,-0.1404980359,-0.4282350994,-0.0632170388,-0.3483464699,0,0,-0.0935813214,1,-0.2044518859,-0.1643263052,-0.2572658087,-0.4778335787,-0.4340091185,0.137671821,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.1004197205,-0.1723029175,0,-0.0172303451,-0.1574660262,0,-0.0634548597,-0.1607612318,0
29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.2942329565,16.1275071799,3.8201611872,-0.1404980359,1.9181297322,5.2977456753,0.1608611688,0,0,4.5268326452,1,-0.2044518859,-0.219981494,-0.2572658087,1.8598256209,2.9642745889,-0.4081053812,0.6444623074,0.7986442658,-0.5154235036,4.9585532672,1.283781977,0.5956082296,1.2015556284,-0.247904194,2.15405478,1.4220346652,-0.2062070885,3.6104919661,-0.2808881387,-0.2048156416,3.5638384214,-0.2587522448
22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0297018123,-0.195905658,-0.087408597,-0.3393194324,-0.4282350994,-0.0632170388,-0.1786105903,1,1.5603722143,-0.108887203,1,-0.2044518859,-0.219981494,-0.2572658087,0.8858009544,1.6523550576,0.1994579194,-0.3321085911,0,-0.5154235036,0,0,0,0,0.1453877353,-0.1380917749,0,0.0331634531,-0.1474315176,0,-0.0199592344,-0.1522575797,0
29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0323354283,-0.178545362,-0.1133478274,-0.2399087342,-0.4282350994,-0.061340608,-0.3483464699,1,0.1700016066,-0.1355743813,1,0.5821824516,-0.1643263052,-0.2572658087,0.3987886211,-0.2914838291,-0.037388791,-0.3321085911,-0.0640174146,-0.5154235036,0.0794746134,0.0514762114,-0.1254872776,0.1046965979,-0.1987427028,-0.1517762319,0.1567217313,-0.1810101894,-0.1424142633,0.2223906386,-0.2048156416,-0.1480057536,-0.2587522448
29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0277266003,-0.1627632747,-0.0693467349,-0.2399087342,-0.6087247018,-0.0632170388,-0.1786105903,1,-0.0848073494,-0.1147740806,1,-0.2044518859,-0.219981494,-0.2572658087,0.2039836878,-0.7001708035,-0.4184030642,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.306994685,-0.1574660262,0,-0.3135547047,-0.1607612318,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0316770243,0.3091211339,0.043383758,-0.0410873377,-0.6087247018,-0.0463291618,-0.5180823494,1,0.2669397964,-0.0814151078,0,-0.2044518859,-0.1643263052,-0.2572658087,-0.672638512,0.4400315117,-0.2330447692,-0.3321085911,4.6806218276,-0.5154235036,0.7764858497,5.5968521566,5.066400374,1.5671753053,3.1934001868,0.6419222767,6.0615154226,2.5906487135,0.4797252721,7.2682935213,2.2200654648,0.4132352901,-0.2587522448
25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0310186203,-0.0933220909,-0.0931445448,-0.2399087342,-0.6087247018,-0.0632170388,-0.3483464699,1,0.3555689985,0.1265878993,1,-0.2044518859,-0.1643263052,-0.2572658087,-0.672638512,-0.5851202687,-0.4389984304,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.1331940479,-0.1244073178,0.1567217313,-0.1684117398,-0.1273625003,-0.2808881387,-0.1395722038,-0.1267466231,-0.2587522448
9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0340472787,-0.1722325271,-0.1247814832,-0.2399087342,-0.6087247018,-0.0632170388,-0.5180823494,0,0,-0.1069249105,1,-0.2044518859,-0.219981494,-0.2572658087,-0.672638512,-0.8461304372,-0.9641802664,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,0.4895181733,-0.1244073178,-0.2650492466,0.5748967841,-0.1173279917,-0.2808881387,0.5998534251,-0.118242971,-0.2587522448
32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0218009643,-0.1990620754,-0.1301732741,0.0583233605,-0.0672558945,-0.0632170388,0.8398046869,1,1.3304902214,-0.1304724207,1,-0.2044518859,-0.1086711164,-0.2572658087,2.1520330208,3.0020523764,1.9294686735,-0.3321085911,0,2.1658445239,0,0,0,0,-0.2970656851,-0.1517762319,0,-0.306994685,-0.1574660262,0,-0.3135547047,-0.1607612318,0
29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0218009643,-0.1659196922,-0.1290260845,-0.2399087342,-0.6087247018,-0.0632170388,0.1608611688,1,1.1296896855,-0.0578675975,1,-0.2044518859,-0.1643263052,0.8838742446,-0.4778335787,-0.5868374409,-0.4184030642,-0.3321085911,0.1516480055,2.1658445239,0.0794746134,0.3155417326,0.1629509253,0.8359359516,-0.3134528488,-0.165460689,-0.2650492466,-0.306994685,-0.1373970089,1.2289481933,-0.2809329858,-0.1097393188,1.419542921
30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0020488442,-0.2148441626,-0.1398606525,-0.1404980359,-0.6087247018,-0.0632170388,-0.5180823494,0,0,-0.1457783024,1,-0.2044518859,-0.1643263052,-0.2572658087,-0.1856261788,0.6100315556,-0.7891196544,1.6210332059,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1725177892,0,-0.324428611,-0.1735167101,0
27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0336522363,-0.1848581969,-0.1249471883,-0.2399087342,-0.4282350994,-0.0594641772,-0.6878182289,1,-0.1775910454,-0.1249780017,0,-0.2044518859,-0.219981494,-0.2572658087,-0.672638512,-0.7516859683,-0.7788219714,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.2970656851,-0.1723029175,0,-0.2943962354,-0.1675005349,0,-0.1504461101,-0.1607612318,0
29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0308713559,-0.0680707513,0.0337728589,-0.2399087342,-0.6087247018,-0.0632170388,1.5187482051,0,0,0.0214090203,1,-0.2044518859,-0.219981494,-0.2572658087,0.8858009544,-0.2674434188,-0.5007845287,-0.3321085911,-0.135905888,-0.5154235036,0.0794746134,-0.1245674694,-0.1975968283,0.1046965979,-0.2642913577,-0.0080894329,-0.2650492466,-0.2566008867,0.0081033663,0.2223906386,-0.2156895479,0.0008081595,-0.2587522448
44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1757202362,-0.1927492405,-0.1188160975,1.2512517392,-0.4282350994,-0.0575877465,-1.1970258675,0,0,-0.1497028874,1,-0.2044518859,-0.219981494,-0.2572658087,-0.2830286454,0.5756881124,-0.552272944,0.1561768582,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.165460689,0,-0.3195931345,-0.1624832805,0,-0.324428611,-0.1607612318,0
30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0506234759,-0.1880146143,0.0018172567,-0.1404980359,-0.6087247018,-0.0632170388,1.179276446,1,-0.0515713986,-0.0095952015,1,-0.2044518859,-0.219981494,-0.2572658087,-0.672638512,-0.1060292357,1.7647057446,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.0512582293,-0.0833539467,-0.2650492466,-0.1180179416,-0.1022762287,-0.2808881387,-0.1504461101,-0.1139911449,-0.2587522448
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.0336522363,-0.1801235707,-0.1201672319,-0.2399087342,0.6547025152,-0.0632170388,1.8582199642,0,0,-0.1343970058,0,0.1888652828,-0.219981494,-0.2572658087,2.3468379541,1.4565974312,0.8997003675,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.3134528488,-0.179145146,-0.2650492466,-0.3195931345,-0.1775350435,-0.2808881387,-0.2700590795,-0.1650130579,-0.2587522448
44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0221301663,-0.1248862653,-0.1162285478,1.2512517392,0.6547025152,-0.0575877465,1.8582199642,1,1.3360295466,-0.0201915811,1,-0.2044518859,-0.219981494,-0.2572658087,-0.0882237121,-1.1140092944,0.6628536571,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.2970656851,-0.1312495463,0,-0.306994685,-0.1424142633,0,-0.3135547047,-0.1480057536,0
58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.0283850043,-0.1264644741,-0.0669886231,2.7424122126,-0.0672558945,-0.0632170388,-0.0088747108,1,1.3415688717,-0.1030003255,1,0.5821824516,-0.219981494,-0.2572658087,-0.672638512,0.4194254457,-0.5728683101,0.1561768582,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.2642913577,-0.165460689,-0.2650492466,-0.2691993363,-0.1574660262,-0.2808881387,-0.2700590795,-0.1565094058,-0.2587522448
30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0297018123,-0.1895928231,-0.1225253437,-0.1404980359,-0.6087247018,-0.061340608,-1.027289988,0,0,-0.1116344126,0,-0.2044518859,-0.219981494,-0.2572658087,-0.672638512,-0.7396657632,-0.20215172,1.1327477567,0,-0.5154235036,0,0,0,0,-0.1659683754,-0.1517762319,0,-0.0802225929,-0.1373970089,0,-0.1178243912,-0.1437539275,0
29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0316770243,-0.2164223714,-0.1377574716,-0.2399087342,-0.0672558945,-0.0632170388,-0.5180823494,1,-0.332692149,-0.152450097,1,-0.2044518859,-0.219981494,-0.2572658087,-0.672638512,-0.8804738804,0.2818393839,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1777685362,0
21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0106080962,-0.206953119,-0.1226528093,-1.03519432,-0.6087247018,-0.0632170388,0.3305970483,1,0.6311504237,-0.1379291323,1,-0.2044518859,0.0026392611,-0.2572658087,0.2039836878,0.5705365959,-0.3360215998,-0.3321085911,-0.3515713081,1.2542133946,-0.6175366228,-0.3886329906,-0.4139254805,-0.4437329174,-0.2970656851,-0.1723029175,-0.2650492466,-0.306994685,-0.1675005349,-0.2808881387,-0.3026807984,-0.1607612318,-0.2587522448
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0340736149,-0.0507104553,-0.1128379653,0.0583233605,-0.247745497,-0.0632170388,0.8398046869,1,0.8416447787,0.2282346518,1,-0.2044518859,-0.219981494,2.0250142979,-0.3804311121,-0.3945141588,0.5804721926,-0.3321085911,0.3673134256,-0.5154235036,0.0794746134,0.6676290942,0.5234986788,1.2015556284,1.7677169433,0.1971774227,1.0002636872,1.293008409,0.1034311983,0.2223906386,1.1326748341,0.0688373769,-0.2587522448
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0310186203,-0.1406683526,-0.0993011287,-2.1287120005,-0.6087247018,-0.0444527311,-0.0088747108,1,0.9081166802,-0.0763131472,1,-0.2044518859,-0.219981494,-0.2572658087,0.1065812212,-0.7139081808,-0.6037613593,-0.3321085911,0.0797595321,-0.5154235036,0.7764858497,0.1394980518,0.0908413745,0.4703162747,0.4567438459,-0.0149316615,-0.2650492466,0.3481246921,-0.0320346683,-0.2808881387,0.6216012377,-0.0417101014,0.5803953381
25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0316770243,-0.1406683526,-0.1029976283,-0.2399087342,0.2937233103,-0.0632170388,0.6700688074,1,1.1338441793,-0.0056706165,1,-0.2044518859,0.1139496387,-0.2572658087,0.0091787545,-0.0304736606,-0.5625706271,-0.3321085911,-0.2077943614,1.2542133946,0.0794746134,-0.1245674694,-0.2697063791,-0.0781132405,-0.247904194,-0.1380917749,0.1567217313,-0.2440024372,-0.1373970089,-0.2808881387,-0.2591851732,-0.1437539275,-0.2587522448
23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0300968547,-0.1501376049,-0.0925072172,-0.3393194324,-0.4282350994,-0.0632170388,0.6700688074,1,-0.1692820577,-0.0633620166,1,-0.2044518859,-0.219981494,-0.2572658087,0.4961910878,-0.0493625543,-0.8509057528,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.0512582293,-0.0901961752,0,-0.1180179416,-0.1123107374,0,-0.1504461101,-0.1224947971,0
59,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0323354283,-0.1690761096,-0.1048076385,2.7424122126,-0.0672558945,-0.0632170388,1.179276446,0,0,-0.1410688004,0,-0.2044518859,-0.219981494,-0.2572658087,-0.672638512,-0.545625309,-0.4698914795,-0.3321085911,-0.2796828347,-0.5154235036,0.0794746134,-0.2125893098,-0.2697063791,-0.0781132405,0.1945492264,-0.1517762319,-0.2650492466,0.0709588018,-0.1574660262,-0.2808881387,0.0344102971,-0.1607612318,-0.2587522448
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0328621515,-0.0854310472,-0.1122006378,0.9530196446,-0.6087247018,-0.061340608,-0.3483464699,0,0,0.0312204829,1,-0.2044518859,-0.219981494,-0.2572658087,-0.4778335787,-0.3910798145,-0.0167934249,-0.3321085911,-0.0640174146,-0.5154235036,0.0794746134,-0.036545629,-0.1254872776,0.2875064363,-0.2642913577,-0.165460689,-0.2650492466,-0.2691993363,-0.1624832805,-0.2808881387,-0.2700590795,-0.1650130579,-0.2587522448
29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0250929843,-0.1911710318,-0.1308233481,-0.2399087342,-0.4282350994,-0.0632170388,-0.0088747108,1,0.005206684,-0.1398914248,1,-0.2044518859,0.1696048275,-0.2572658087,0.5935935544,1.7553853873,-0.2536401353,-0.3321085911,-0.2077943614,2.1658445239,0.0794746134,-0.1245674694,-0.1975968283,-0.0781132405,-0.2806785214,-0.1449340034,0.1567217313,-0.2691993363,-0.1373970089,-0.2808881387,-0.2809329858,-0.1352502753,1.419542921
