day_succ,Status,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,curr1,curr2,curr3,curr4,curr5,curr6,goal,backers,pledged,duration,updates,comments,rewards,facebook_connected,facebook_friends,facebook_shares,has_video,creator_projects_created,creator_projects_backed,videos,images,words_description,words_risks_and_challenges,faqs,prj_prom,crt_suc_perc,usr_net_pg_rnk,usr_net_nodes,usr_net_tie,usr_net_bic,1f_plg,1f_bck,1prj_prom,2f_plg,2f_bck,2prj_prom,3f_plg,3f_bck,3prj_prom
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0283850043,-0.2132659539,-0.1382673337,-0.1404980359,-0.0672558945,-0.0632170388,-1.3667617471,1,0.2101617138,-0.1453858439,1,0.1888652828,0,-0.2572658087,-0.672638512,-0.8633021588,-0.5625706271,0.1561768582,0,-0.5154235036,0,0,0,0,-0.2970656851,-0.1723029175,0,-0.306994685,-0.1725177892,0,-0.3135547047,-0.1735167101,0
30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0323354283,-0.1264644741,-0.1142400859,-0.1404980359,-0.247745497,-0.061340608,-0.6878182289,1,0.3154088913,-0.0661092261,1,-0.2044518859,-0.1643263052,-0.2572658087,0.1065812212,-0.1747161221,-0.8612034358,0.1561768582,0,2.1658445239,0,0,0,0,-0.2151298665,-0.1517762319,0,-0.1810101894,-0.1424142633,0,-0.1613200164,-0.1395021014,0
15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0336522363,-0.1974838667,-0.1368014803,-1.6316585094,-0.6087247018,-0.0632170388,-0.3483464699,1,0.1187628491,-0.1512727215,0,0.1888652828,0,-0.2572658087,-0.3804311121,-0.6349182614,-0.7582266052,-0.3321085911,0.2235364788,-0.5154235036,0.7764858497,0.2275198922,0.739827331,-0.2609230789,-0.3134528488,-0.179145146,-0.2650492466,-0.3195931345,-0.1775350435,-0.2808881387,-0.324428611,-0.1777685362,-0.2587522448
4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0342447999,-0.0838528385,-0.0510554349,-0.1404980359,3.0010673468,-0.0463291618,0.1608611688,1,-0.4116275321,-0.1179137486,0,-0.2044518859,-0.0530159276,-0.2572658087,0.3013861545,-0.2073423932,-0.8200127036,3.0858895537,-0.0640174146,-0.5154235036,0.0794746134,-0.036545629,-0.1254872776,0.2875064363,0.4075823548,-0.1449340034,-0.2650492466,0.4237153894,-0.1373970089,-0.2808881387,0.4802404557,-0.1352502753,-0.2587522448
28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0297018123,-0.1075259694,-0.0870389471,-0.1404980359,0.1132337079,-0.0632170388,0.1608611688,1,0.0259791532,-0.0704262696,1,0.1888652828,0,-0.2572658087,0.0091787545,-0.162695917,0.3642208484,1.1327477567,0,-0.5154235036,0,0,0,0,-0.2315170302,-0.1517762319,0,-0.2566008867,-0.1524487719,0,-0.2156895479,-0.1437539275,0
17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0277266003,-0.1138388043,-0.0686711678,-0.5381408289,-0.6087247018,-0.0632170388,-0.0088747108,0,0,-0.0904416533,1,-0.2044518859,0,-0.2572658087,0.3013861545,-0.2657262467,-0.6861428238,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.0020967382,-0.1175650893,0,0.0457619027,-0.0972589744,0,-0.0090853281,-0.1097393188,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0297018123,-0.1801235707,-0.0849230197,-0.2399087342,-0.4282350994,-0.0519584541,1.179276446,1,-0.3576191121,-0.0904416533,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.4082515361,-0.5831659932,1.6210332059,-0.0640174146,-0.5154235036,0.0794746134,-0.2125893098,-0.2697063791,-0.0781132405,-0.1659683754,-0.1586184604,-0.2650492466,-0.1684117398,-0.1474315176,-0.2808881387,0.0344102971,-0.1480057536,-0.2587522448
5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0335205555,-0.1138388043,-0.0975930909,-0.1404980359,1.5571505274,-0.0313177157,-0.3483464699,1,0.3694173113,-0.102607867,1,-0.2044518859,0,-0.2572658087,-0.5752360454,0.4039708963,3.7727539414,0.6444623074,-0.0640174146,-0.5154235036,0.0794746134,0.0514762114,-0.0533777269,0.4703162747,0.3092593725,-0.1312495463,0.1567217313,0.2599355452,-0.122345246,-0.2808881387,0.2410145169,-0.118242971,0.5803953381
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0283850043,-0.2006402841,-0.1161520685,-0.1404980359,-0.0672558945,-0.0632170388,-0.8575541085,1,-0.0557258925,-0.1453858439,1,0.1888652828,-0.1643263052,-0.2572658087,-0.672638512,-0.5009788328,0.1170764549,-0.3321085911,-0.3515713081,2.1658445239,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.1495812116,-0.165460689,-0.2650492466,-0.1432148407,-0.1574660262,-0.2808881387,-0.0634548597,-0.1565094058,-0.2587522448
25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0086328842,0.0518731118,0.1182569958,-0.1404980359,0.4742129128,-0.0557113157,-0.1786105903,0,0,0.0178768937,1,-0.2044518859,-0.1086711164,-0.2572658087,1.3728132876,0.443465856,1.4763706189,1.6210332059,-0.2077943614,2.1658445239,0.0794746134,-0.1245674694,-0.1975968283,0.1046965979,-0.1659683754,-0.0970384037,-0.2650492466,-0.1306163912,-0.0972589744,-0.2808881387,-0.1286982975,-0.0842283623,-0.2587522448
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0303602163,-0.1106823868,-0.0670523558,-0.1404980359,-0.6087247018,-0.0632170388,-0.6878182289,1,0.2960212533,-0.0158745376,1,-0.2044518859,0,-0.2572658087,-0.5752360454,-0.4374434628,-0.9332872173,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.0020967382,-0.1175650893,-0.2650492466,-0.0802225929,-0.1273625003,-0.2808881387,0.0779059223,-0.1267466231,-0.2587522448
30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0086328842,0.0029486413,0.1163450132,-0.1404980359,2.0986193347,-0.0463291618,4.2345222777,1,4.0973831241,0.0473112815,1,0.1888652828,-0.1086711164,-0.2572658087,-0.672638512,-0.7963324445,-0.6964405069,-0.3321085911,-0.2077943614,2.1658445239,0.0794746134,-0.1245674694,-0.2697063791,-0.2609230789,-0.2315170302,-0.1449340034,-0.2650492466,-0.2440024372,-0.122345246,0.2223906386,-0.2591851732,-0.1309984492,-0.2587522448
30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0336522363,-0.1990620754,-0.1266679727,-0.1404980359,2.4595985395,-0.0632170388,-0.5180823494,1,0.4068077559,-0.0943662384,1,-0.2044518859,-0.1086711164,-0.2572658087,-0.672638512,-0.7705748621,-0.20215172,-0.3321085911,-0.2796828347,2.1658445239,0.0794746134,-0.2125893098,-0.2697063791,-0.0781132405,-0.3134528488,-0.179145146,-0.2650492466,-0.306994685,-0.1725177892,-0.2808881387,-0.2918068921,-0.169264884,-0.2587522448
30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0257513883,-0.1832799882,-0.1295741862,-0.1404980359,-0.6087247018,-0.0632170388,0.6700688074,1,-0.4351696639,-0.1218383337,1,-0.2044518859,-0.1086711164,0.8838742446,0.1065812212,-0.4048171917,-0.3051285506,-0.3321085911,2.3801906798,0.8252105102,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.2970656851,-0.165460689,-0.2650492466,-0.306994685,-0.1624832805,-0.2808881387,-0.3135547047,-0.1565094058,-0.2587522448
40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.0218009643,0.0124178937,0.0062785494,1.4500731357,0.6547025152,-0.0594641772,0.6700688074,1,1.8927317222,0.0653643727,1,-0.2044518859,0,-0.2572658087,-0.672638512,0.0296273651,0.6731513402,0.1561768582,0.5829788457,-0.5154235036,0.7764858497,0.9316946154,1.3167037367,0.1046965979,-0.3134528488,-0.165460689,-0.2650492466,-0.2943962354,-0.1524487719,-0.2808881387,-0.2918068921,-0.1522575797,0.5803953381
27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0032183878,1.385459484,0.4572515071,0.3565554552,1.0156817201,0.0587509614,0.5003329278,1,1.3623413409,0.6100967761,1,-0.2044518859,0.1139496387,-0.2572658087,1.7624231542,-1.1037062614,-0.1918540369,0.6444623074,3.2428523602,-0.5154235036,1.4734970859,2.9561969446,2.9752234032,2.4812244974,0.0142904255,0.8129779897,2.265576621,0.0835572513,0.9262609063,0.2223906386,0.099653735,0.9447135511,3.0978380869
30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2942329565,-0.1927492405,-0.1256482486,-0.1404980359,-0.4282350994,-0.061340608,-0.0088747108,1,0.6408442427,-0.1336120888,1,-0.2044518859,-0.1086711164,-0.2572658087,-0.672638512,-0.4906757998,-0.0167934249,-0.3321085911,0.3673134256,-0.5154235036,0.0794746134,0.2275198922,0.3071700267,0.1046965979,-0.3134528488,-0.179145146,-0.2650492466,-0.3195931345,-0.1624832805,0.725669416,-0.324428611,-0.1607612318,-0.2587522448
30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0218009643,-0.206953119,-0.1221302007,-0.1404980359,0.2937233103,-0.0632170388,-0.3483464699,1,0.3458751795,-0.0292181267,1,-0.2044518859,0,-0.2572658087,-0.4778335787,-0.7894637559,9.2099305973,-0.3321085911,-0.2796828347,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.2970656851,-0.1723029175,0.1567217313,-0.2943962354,-0.1675005349,-0.2808881387,-0.3026807984,-0.169264884,0.5803953381
33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0283850043,-0.1343555177,-0.1311547585,0.1577340587,0.8351921176,-0.0500820234,0.8398046869,1,-0.5708831296,-0.1434235514,1,-0.2044518859,2.7297435119,-0.2572658087,0.0091787545,-0.1111807522,-0.0991748894,0.6444623074,-0.2796828347,2.0854064831,0.0794746134,0.0514762114,-0.1254872776,-0.2609230789,-0.2642913577,-0.0833539467,-0.2650492466,-0.2566008867,-0.0721727028,-0.2808881387,-0.2591851732,-0.0672210579,-0.2587522448
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0297018123,-0.2132659539,-0.139988118,2.8418229109,-0.6087247018,-0.0632170388,-1.027289988,1,-0.1429702633,-0.1559822235,1,-0.2044518859,-0.219981494,-0.2572658087,-0.672638512,-0.9113829794,-0.6964405069,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.1723029175,0,-0.3195931345,-0.1725177892,0,-0.324428611,-0.1735167101,0
30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0246979419,-0.1974838667,-0.1262983227,-0.1404980359,-0.6087247018,-0.0632170388,-0.3483464699,0,0,-0.1410688004,1,-0.2044518859,0,-0.2572658087,-0.2830286454,-0.1472413675,-0.7891196544,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.247904194,-0.1586184604,0,-0.2440024372,-0.1524487719,0,-0.2483112669,-0.1522575797,0
13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0331255131,-0.2085313278,-0.1211487163,-1.1346050182,-0.6087247018,-0.0632170388,-1.3667617471,1,-0.4254758449,-0.1489179704,0,-0.2044518859,-0.1643263052,-0.2572658087,-0.672638512,-0.8375445764,-0.9229895342,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.1331940479,-0.1586184604,-0.2650492466,-0.1810101894,-0.1624832805,-0.2808881387,-0.2048156416,-0.1650130579,-0.2587522448
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0329938323,-0.2164223714,-0.1402940352,-0.1404980359,-0.6087247018,-0.0632170388,-0.1786105903,1,0.2267796892,-0.1504878044,1,-0.2044518859,-0.1643263052,-0.2572658087,-0.672638512,-0.7345142467,-0.5213798948,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1777685362,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0111192358,-0.1864364056,-0.0720744967,-0.1404980359,-0.6087247018,-0.0632170388,0.1608611688,1,-0.5224140347,-0.1077098275,1,-0.2044518859,0,-0.2572658087,0.4961910878,0.2013445812,0.2612440178,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.165460689,0,-0.3195931345,-0.1574660262,0,-0.324428611,-0.1607612318,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0244345803,-0.1643414835,-0.1223851317,-0.1404980359,-0.4282350994,-0.0632170388,-0.0088747108,1,-0.0834225181,-0.110457037,1,-0.2044518859,-0.1643263052,-0.2572658087,-0.4778335787,-0.3842111258,-0.8097150205,-0.3321085911,0.4392018989,-0.5154235036,0.7764858497,0.0514762114,-0.1254872776,-0.0781132405,-0.3134528488,-0.1586184604,-0.2650492466,-0.306994685,-0.1474315176,-0.2808881387,-0.3135547047,-0.1522575797,-0.2587522448
31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0231177723,-0.1895928231,-0.1080070227,-0.0410873377,-0.4282350994,-0.0519584541,-1.1970258675,0,0,-0.1006455745,1,0.9754996204,0.3922255827,-0.2572658087,-0.0882237121,-0.3241101002,2.3619713621,-0.3321085911,-0.2796828347,1.6564035987,0.0794746134,-0.2125893098,-0.2697063791,-0.0781132405,-0.1659683754,-0.1449340034,-0.2650492466,-0.1810101894,-0.1474315176,-0.2808881387,-0.1939417353,-0.1522575797,-0.2587522448
14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0320720667,-0.1517158137,-0.1090777329,-1.03519432,-0.4282350994,-0.0632170388,0.8398046869,1,-0.1055798187,-0.0884793608,1,-0.2044518859,-0.0530159276,-0.2572658087,0.3013861545,-0.0493625543,-0.4801891626,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.2315170302,-0.1449340034,0,-0.0046318956,-0.1323797546,0,0.0887798286,-0.1224947971,0
29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0290434083,-0.2148441626,-0.1377574716,-0.2399087342,-0.6087247018,-0.0632170388,-0.0088747108,1,-0.5016415655,-0.1426386344,1,-0.2044518859,0,-0.2572658087,-0.2830286454,-0.6297667449,0.1479695041,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.247904194,-0.165460689,0,-0.2691993363,-0.1675005349,0,-0.2809329858,-0.169264884,0
26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0347056827,-0.1943274492,-0.1368269734,-0.1404980359,-0.247745497,-0.0575877465,-0.1786105903,0,0,-0.154019931,1,-0.2044518859,0,-0.2572658087,-0.3804311121,0.4606375776,-0.541975261,1.6210332059,0,-0.5154235036,0,0,0,0,-0.2970656851,-0.179145146,0,0.0205650036,-0.1624832805,0,-0.0308331407,-0.1650130579,0
27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0257513883,-0.1406683526,-0.0431780667,-0.1404980359,-0.6087247018,-0.0632170388,-0.1786105903,0,0,-0.1092796615,1,-0.2044518859,-0.219981494,-0.2572658087,0.0091787545,0.3627587644,0.3127324331,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.165460689,0,-0.3195931345,-0.1675005349,0,-0.324428611,-0.169264884,0
29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0283850043,-0.206953119,-0.1304282051,-0.2399087342,-0.247745497,-0.0632170388,-0.3483464699,1,0.8610324166,-0.1186986656,1,-0.2044518859,0,-0.2572658087,-0.4778335787,-0.64178695,-0.4389984304,0.6444623074,-0.2796828347,-0.5154235036,0.0794746134,-0.2125893098,-0.2697063791,-0.0781132405,-0.2806785214,-0.1586184604,-0.2650492466,-0.2817977859,-0.1574660262,-0.2808881387,-0.2918068921,-0.1565094058,-0.2587522448
25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0203368918,-0.0885874647,0.4536697265,-0.1404980359,-0.4282350994,-0.061340608,-0.3483464699,1,-0.1041949874,0.0418168625,1,-0.2044518859,0,0.8838742446,-0.0882237121,0.4211426179,-0.7479289222,-0.3321085911,1.6613059462,-0.5154235036,2.1705083222,1.0197164558,1.749361041,-0.2609230789,-0.2806785214,-0.1449340034,1.0002636872,-0.1936086389,-0.122345246,4.2486208573,-0.183067829,-0.1054874927,0.5803953381
15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0250929843,-0.2164223714,-0.139988118,-1.6316585094,-0.6087247018,-0.0632170388,-1.027289988,1,-0.1969786833,-0.1453858439,0,-0.2044518859,-0.219981494,-0.2572658087,-0.672638512,-0.64178695,-0.1712586708,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.1723029175,0,-0.3195931345,-0.1725177892,0,-0.324428611,-0.1735167101,0
29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0086328842,0.2491492024,0.1174539631,-0.1404980359,3.1815569492,0.0474923767,0.5003329278,0,0,-0.0190142056,1,-0.2044518859,0.4478807715,-0.2572658087,1.1780083543,0.9483144714,1.4145845205,3.0858895537,5.0400641944,2.1658445239,0.7764858497,5.244764795,5.2827290262,2.6640343358,-0.2642913577,-0.0901961752,-0.2650492466,-0.2566008867,-0.0872244658,-0.2808881387,-0.2591851732,-0.0884801883,-0.2587522448
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0045351958,3.6091555769,3.3159713809,0.0583233605,0.2937233103,0.1938539769,-0.8575541085,0,0,3.650472806,1,-0.2044518859,0,-0.2572658087,0.983203421,-0.7911809281,-0.2742355014,-0.3321085911,3.4585177803,-0.5154235036,2.8675195584,5.1567429546,3.552099809,8.8795688421,5.1762469967,6.2936030359,2.265576621,4.9591572306,5.6826179991,3.74534208,6.0476804848,6.5953904222,6.4544284185
26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0333230343,-0.2053749103,-0.1243098608,-0.1404980359,-0.4282350994,-0.0632170388,0.1608611688,1,0.4248105626,-0.1371442153,1,-0.2044518859,0,-0.2572658087,-0.1856261788,0.4932638487,1.6514312309,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.2188055381,-0.1725177892,0,-0.2374373606,-0.1735167101,0
35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0440394359,-0.2101095365,-0.1267826916,0.3565554552,-0.4282350994,-0.0632170388,1.5187482051,1,-0.1872848643,-0.0814151078,1,-0.2044518859,-0.1643263052,-0.2572658087,-0.672638512,0.4314456508,-0.0991748894,-0.3321085911,0,2.1658445239,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1735167101,0
4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.096711756,1.6884755591,2.5644347616,-0.1404980359,3.5425361541,2.0533968714,2.7068993618,1,-0.0764983617,1.9334668514,1,-0.2044518859,-0.0530159276,2.0250142979,8.775400753,3.5395272629,1.2807146407,10.4101712926,2.1645252597,2.1658445239,1.4734970859,2.5160877426,2.6867852004,1.2015556284,0.5386796645,2.2772148934,1.8438056431,0.7008812797,2.2508160461,5.255178412,0.7412142071,2.1777431166,-0.2587522448
27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0020488442,-0.0128334459,0.180498402,-0.2399087342,1.9181297322,-0.0594641772,0.6700688074,1,0.0661392604,0.1591619551,1,-0.2044518859,-0.1086711164,2.0250142979,-0.1856261788,1.1011427938,-0.3669146489,-0.3321085911,0.2954249522,1.2542133946,0.7764858497,0.5796072538,0.3071700267,1.01874579,-0.3134528488,-0.1723029175,-0.2650492466,-0.306994685,-0.1474315176,0.2223906386,-0.2809329858,-0.1395021014,0.5803953381
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0303602163,-0.2053749103,-0.1389556474,-0.0410873377,-0.6087247018,-0.0632170388,0.1608611688,0,0,-0.0975059064,1,-0.2044518859,0,3.1661543513,-0.5752360454,-0.3550191991,-0.1609609877,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.1723029175,0,-0.3195931345,-0.1725177892,0,-0.324428611,-0.1735167101,0
30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0519402839,-0.2132659539,-0.1399116387,-0.1404980359,-0.6087247018,-0.0632170388,0.1608611688,0,0,-0.1559822235,1,-0.2044518859,-0.1643263052,-0.2572658087,0.4961910878,-0.0236049719,-0.2845331845,-0.3321085911,-0.3515713081,2.1658445239,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.3134528488,-0.165460689,-0.2650492466,-0.3195931345,-0.1675005349,0.2223906386,-0.324428611,-0.169264884,-0.2587522448
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.0218009643,-0.2164223714,-0.1401793162,-0.9357836218,-0.6087247018,-0.0632170388,-0.5180823494,0,0,-0.1551973065,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.918251668,-0.7376312391,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1777685362,0
43,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0020488442,-0.1280426828,0.1788031108,1.3506624375,0.4742129128,-0.0444527311,0.5003329278,1,-0.5390320101,-0.0095952015,1,-0.2044518859,0.1139496387,-0.2572658087,0.983203421,-0.3704737485,0.7452351216,-0.3321085911,-0.0640174146,1.6295909184,0.0794746134,0.0514762114,-0.1254872776,0.4703162747,-0.2642913577,-0.1586184604,-0.2650492466,-0.2566008867,-0.1173279917,0.2223906386,-0.2700590795,-0.1267466231,-0.2587522448
26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0303602163,-0.1817017794,-0.1152088237,-0.5381408289,-0.4282350994,-0.0632170388,-0.6878182289,1,1.1504621547,-0.1179137486,0,-0.2044518859,0,-0.2572658087,-0.672638512,0.7061931967,-0.3566169659,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.1823555391,-0.1449340034,0,-0.2188055381,-0.1524487719,0,-0.2156895479,-0.1437539275,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.0283850043,-0.2164223714,-0.139988118,-0.1404980359,-0.4282350994,-0.0632170388,-0.1786105903,1,-0.5819617799,-0.1265478357,1,0.1888652828,-0.1086711164,-0.2572658087,0.6909960211,-0.5473424811,0.4260069467,-0.3321085911,-0.0640174146,0.8252105102,0.0794746134,-0.1245674694,-0.1975968283,0.1046965979,-0.3134528488,-0.179145146,-0.2650492466,-0.3195931345,-0.1775350435,0.2223906386,-0.324428611,-0.1777685362,-0.2587522448
30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0323354283,-0.1911710318,-0.1370819045,-0.1404980359,-0.6087247018,-0.0557113157,0.1608611688,0,0,-0.1359668398,1,0.1888652828,-0.219981494,-0.2572658087,0.1065812212,0.4915466765,-0.6552497746,0.1561768582,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.3134528488,-0.1586184604,-0.2650492466,-0.3195931345,-0.1624832805,-0.2808881387,-0.324428611,-0.1650130579,-0.2587522448
27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0347056827,-0.206953119,-0.1377574716,-0.1404980359,-0.6087247018,-0.0632170388,-1.3667617471,0,0,-0.1163439146,0,0.1888652828,-0.219981494,-0.2572658087,-0.672638512,-0.8444132651,-0.4492961134,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1777685362,0
9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0218009643,0.7194554023,0.0840834938,-0.0410873377,1.1961713225,0.0512452383,0.5003329278,0,0,-0.1391065078,1,-0.2044518859,0,-0.2572658087,1.1780083543,0.1532637607,-0.1609609877,-0.3321085911,0.0078710587,-0.5154235036,0.7764858497,0.0514762114,-0.0533777269,0.4703162747,0.2928722087,0.7650823901,0.1567217313,0.2725339947,0.7807605311,-0.2808881387,0.3062579548,0.8044032902,0.5803953381
26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0235128147,-0.0080988197,-0.0218275946,-0.1404980359,0.1132337079,-0.0632170388,0.5003329278,1,1.6157654657,0.0736060013,1,-0.2044518859,0,0.8838742446,-0.4778335787,-0.5902717852,-0.3978076981,-0.3321085911,0.4392018989,-0.5154235036,1.4734970859,0.4915854134,0.3792795774,0.6531261132,-0.3134528488,-0.1723029175,-0.2650492466,-0.3195931345,-0.1725177892,-0.2808881387,-0.324428611,-0.1735167101,-0.2587522448
16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0328621515,-0.1517158137,-0.1129654309,-0.0410873377,-0.4282350994,-0.0632170388,-0.3483464699,1,0.2710942902,-0.104177701,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.1781504664,1.5587520834,-0.3321085911,0,-0.5154235036,0,0,0,0,0.1290005716,-0.1038806323,0,0.0709588018,-0.1173279917,0,0.0235363908,-0.1224947971,0
32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0270681963,-0.1280426828,-0.0629097269,0.3565554552,-0.6087247018,-0.0632170388,0.3305970483,1,-0.0404927484,-0.0665016846,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.9027971185,-0.6449520916,0.1561768582,0,-0.5154235036,0,0,0,0,0.2928722087,-0.0012472044,0,0.2725339947,-0.0019311424,0,0.3932492052,-0.0076954927,0
